,0,1,2,3,4,5,6,7
0,9.415875097502855,2.2118920757528695,-3.960699086619046,9.524371369471208,2.5654308551265417,2.8705553255400864,5.210990041319137,7.9999895226303845
1,11.292544698305813,-6.730906496178747,-3.0569816234464997,5.575172661189633,8.22953466755511,-2.5011982251917266,1.7423762342454876,9.407084217683822
2,3.661383381488457,1.7123837645296596,2.1189886114922194,2.5044663594988226,5.299523901740033,8.34151686576448,9.331109851634533,5.802521250544984
3,7.418721267790291,8.568992593847101,7.0992127565344125,7.244112109430331,10.35090565900409,6.0623134218527825,9.720912893226684,2.5519402576094574
4,8.2011479365271,8.08838493686188,8.250820380051657,11.81316550113695,2.8357474426945872,10.139982372271948,7.221871778328857,8.75001418938129
5,5.488624049020636,8.255632257148434,7.875973304740416,11.914106065043336,5.327766852979465,9.600869717381654,9.243134625227754,7.70551731713189
6,3.850020636652088,3.278003217182222,0.012171940318207453,0.646425450603223,3.920286966828194,0.5325100321416811,5.339857875088509,4.672132458006472
7,0.6471546594692833,4.959130733476888,0.9017647135809552,3.2607428147651456,5.389657010716263,4.002178980828985,-0.4301327955071863,8.885180290222737
8,5.011196866195294,6.696530990508261,11.015502344745311,6.7809942877966405,0.7465638650340254,2.9038997297493556,7.390639906788907,-4.686463493133914
9,6.038839830598009,2.4554495057037444,-0.40174518031511486,-0.019067521016242317,3.709290703002624,5.493099800121393,-0.8082212832277564,9.319470782532541
10,3.773081201355776,6.6686509440328585,9.439801816740143,8.0673750749997,2.4654118510482776,1.9380577781496258,13.855222215810185,-0.877866840549866
11,-0.1110433133231159,8.440429507554597,11.771705787021823,7.370952720211623,0.9575017031268804,1.0008663428737847,14.953919685573071,-0.6437113506031126
12,9.378940925548516,0.5078739162380073,10.586303559704307,13.758292686734592,-2.1243914276268345,0.37737966453403426,8.842160833010736,0.4523787170619975
13,3.9170894634651585,19.002577328990377,10.89913025696635,5.878029180388504,-5.613837718004888,19.409926826976175,3.874850692647456,10.45842937209631
14,19.712753759462306,7.410291744918373,7.453385441199847,14.733933209266219,14.113252801809335,7.6906923294172085,20.5335078741893,13.214244095037465
15,19.90921394563692,8.854333128429644,8.36018091931177,16.360759806772638,15.124401208470616,7.516710903920559,19.956473814103493,13.876987715361562
16,18.901319726688712,11.068085909036327,7.588848527036658,7.2495880059265225,1.0764375479976698,3.7839337517692524,12.875406930485319,16.0954382492068
17,16.939364334658208,7.639720620448365,4.133649614418911,14.939481031281014,6.03270287499258,13.404298967980864,20.037865221668707,5.610704722179361
18,15.938124124380396,19.212832130171847,12.909949131542387,5.59727946281048,4.632024217060851,-0.4529344232350734,5.494567534460982,14.892634115575934
19,7.257373033028907,3.9483427809033014,-4.53987059073901,5.13306503261165,1.1082473098601713,14.848852297856652,8.895348883415611,4.3173597194564
20,11.50043596822424,1.5150309266930726,3.0400081683537863,1.2762373654068222,-0.7184375026246721,20.007777324880724,17.369919706449544,-0.9195590702195948
21,13.819070236613298,17.901634008380224,2.736555380723301,14.63545461675622,13.794245992396794,-9.120273823225428,5.681450524125692,21.505810067157867
22,33.78263981013044,-3.8189383565053325,7.257667003841626,5.998829454088156,11.400323290537271,4.824640469778242,16.547254210362265,12.365966126671845
23,23.093480690124174,8.03536732772715,0.536706239349565,1.8071553596640002,8.583273491683531,1.5895661400906935,17.44574411047103,14.62765865036621
24,13.030902394234989,8.817445539941758,-2.4176905994824907,5.674486990729445,4.985151696315915,3.6328307633061194,20.499327321681246,11.703468161184228
25,3.1639987918340835,-0.22550254711560813,6.937821612218771,15.200562091362341,5.59475981083068,-0.11071334660659449,21.386223141614895,0.6287978317820542
26,20.56949383171889,17.29266050855457,4.637718961624796,11.666571183986033,1.873238403125342,7.311597932243084,9.634066431484708,21.302433250823416
